"gene_short_name","family","pval","qval","status","num_cells_expressed","use_for_ordering"
"PRRG2","negbinomial.size",3.3932373856865e-07,3.83729504147759e-07,"OK",450,TRUE
"PTGS2","negbinomial.size",1.444920768175e-07,1.64775664888095e-07,"OK",95,TRUE
"MRPL28","negbinomial.size",5.769985468563e-14,7.98156790900074e-14,"OK",2147,TRUE
"CCDC66","negbinomial.size",1.49198046826552e-05,1.63274754574566e-05,"OK",1581,TRUE
"MVP","negbinomial.size",3.63743386031724e-11,4.57898667616256e-11,"OK",1856,TRUE
"B3GNT5","negbinomial.size",2.67382883979618e-11,3.37771389255557e-11,"OK",197,TRUE
"BIN3","negbinomial.size",2.3107624225961e-11,2.9224744574991e-11,"OK",824,TRUE
"AIM2","negbinomial.size",5.01418343589504e-17,7.80183921983955e-17,"OK",129,TRUE
"PDGFB","negbinomial.size",9.30292655473854e-17,1.43208287418225e-16,"OK",41,TRUE
"CDK6","negbinomial.size",1.41136957825655e-13,1.91568248763357e-13,"OK",1518,TRUE
"CDIP1","negbinomial.size",2.00499646556047e-14,2.8129607592501e-14,"OK",1337,TRUE
"PRKAR2A","negbinomial.size",1.02273633052843e-34,2.5586102663393e-34,"OK",3709,TRUE
"LUC7L","negbinomial.size",1.09191208884781e-21,1.95247924213595e-21,"OK",3520,TRUE
"TMEM238","negbinomial.size",1.37367580793538e-19,2.32410516958802e-19,"OK",1682,TRUE
"PHLDA2","negbinomial.size",0.000231082313905898,0.000246177573114878,"OK",873,TRUE
"MMD","negbinomial.size",1.14251819933501e-28,2.47812197435764e-28,"OK",781,TRUE
"RAP2C","negbinomial.size",4.06971705965507e-16,6.11726701482456e-16,"OK",2777,TRUE
"COG2","negbinomial.size",0.00823542834784662,0.00857132633708221,"OK",921,TRUE
"PTGDR2","negbinomial.size",0.628592579151421,0.632089617143919,"OK",38,TRUE
"CLEC7A","negbinomial.size",1.37774597307082e-05,1.51078413326118e-05,"OK",56,TRUE
"ZFYVE16","negbinomial.size",5.78417006346606e-15,8.24843186565279e-15,"OK",1247,TRUE
"ZFHX3","negbinomial.size",2.9299087961705e-19,4.90352791581312e-19,"OK",214,TRUE
"CD27","negbinomial.size",0.857808416423302,0.859393281857802,"OK",272,TRUE
"COMMD7","negbinomial.size",1.03078303167534e-23,1.96292220869517e-23,"OK",4272,TRUE
"MIIP","negbinomial.size",0.000112796308320791,0.000121056503091438,"OK",998,TRUE
"DLST","negbinomial.size",1.85139214351589e-15,2.69689023457754e-15,"OK",1753,TRUE
"HIST4H4","negbinomial.size",0.000784492186629826,0.00082801146121659,"OK",555,TRUE
"CPNE5","negbinomial.size",2.6941949703209e-12,3.50973506944507e-12,"OK",180,TRUE
"GSE1","negbinomial.size",9.19101972408534e-16,1.35706751405998e-15,"OK",1874,TRUE
"KIAA0040","negbinomial.size",9.02077523537043e-10,1.09124715479746e-09,"OK",1003,TRUE
"SGK3","negbinomial.size",1.43927837841816e-09,1.7333674640694e-09,"OK",941,TRUE
"REXO2","negbinomial.size",1.11009114190642e-14,1.56553165591354e-14,"OK",2131,TRUE
"GPAT2","negbinomial.size",6.75674982187769e-07,7.59740298789669e-07,"OK",77,TRUE
"FERMT2","negbinomial.size",4.10572255153977e-07,4.63094758933425e-07,"OK",76,TRUE
"CPEB4","negbinomial.size",8.3286078760803e-15,1.18224806827344e-14,"OK",2830,TRUE
"PCF11","negbinomial.size",0.115517531015177,0.117798554194602,"OK",4236,TRUE
"FCGR3A","negbinomial.size",1.42345261024664e-52,4.93994993859995e-52,"OK",13636,TRUE
"OAS2","negbinomial.size",1.27894302121679e-14,1.80131650196053e-14,"OK",740,TRUE
"NINL","negbinomial.size",7.79900935652859e-20,1.32674912112239e-19,"OK",265,TRUE
"IL9R","negbinomial.size",4.46729113125599e-05,4.85205531481935e-05,"OK",45,TRUE
"SCAF11","negbinomial.size",1.46587575811899e-13,1.98842058746723e-13,"OK",6867,TRUE
"LINC02207","negbinomial.size",1.80717832135735e-11,2.29360431774377e-11,"OK",46,TRUE
"ARHGEF9","negbinomial.size",0.00462088223337132,0.00483021376587103,"OK",1783,TRUE
"SPATA2","negbinomial.size",2.91796149765702e-07,3.30154329077626e-07,"OK",876,TRUE
"SLC49A3","negbinomial.size",9.4114703814808e-12,1.20575778248268e-11,"OK",246,TRUE
"AC010642.2","negbinomial.size",0.63317146192556,0.636398934623049,"OK",1762,TRUE
"SORBS2","negbinomial.size",6.23391745490387e-05,6.75055764337818e-05,"OK",32,TRUE
"NDUFAF4","negbinomial.size",0.00629474531673154,0.00656408778461092,"OK",1952,TRUE
"TSPAN17","negbinomial.size",5.04451538696169e-08,5.82617352200208e-08,"OK",983,TRUE
"JARID2","negbinomial.size",2.65230794538944e-44,8.03471499099119e-44,"OK",3506,TRUE
"SRPK2","negbinomial.size",2.96926335373173e-24,5.71458049178716e-24,"OK",4633,TRUE
"GPR155","negbinomial.size",4.26169418413281e-20,7.28417232890786e-20,"OK",684,TRUE
"EREG","negbinomial.size",9.63496447762475e-06,1.05867466828612e-05,"OK",67,TRUE
"POMC","negbinomial.size",2.63116907558147e-12,3.43175329220458e-12,"OK",1905,TRUE
"IRGQ","negbinomial.size",8.01169021860755e-16,1.18778920602596e-15,"OK",1032,TRUE
"PLEKHA2","negbinomial.size",1.26815500005604e-25,2.52351210561611e-25,"OK",4241,TRUE
"CDO1","negbinomial.size",0.113216246499962,0.115560488780432,"OK",41,TRUE
"AC009053.2","negbinomial.size",0.00142533968741673,0.00150002997671368,"OK",522,TRUE
"CYP20A1","negbinomial.size",3.36357747492421e-05,3.66428907238102e-05,"OK",1875,TRUE
"TCEAL1","negbinomial.size",1.10325985838932e-07,1.26144999095753e-07,"OK",794,TRUE
"PCNX2","negbinomial.size",4.41633571212649e-14,6.13254299590419e-14,"OK",347,TRUE
"AC073263.2","negbinomial.size",4.23364581233499e-09,5.03994388965675e-09,"OK",169,TRUE
"MPPE1","negbinomial.size",1.41390752418756e-17,2.24178758769212e-17,"OK",2180,TRUE
"OPHN1","negbinomial.size",2.60182987927276e-11,3.28867657817168e-11,"OK",103,TRUE
"FAM111A","negbinomial.size",0.00332708362477009,0.0034845216717172,"OK",3222,TRUE
"DDX17","negbinomial.size",0.975677810915942,0.975677810915942,"OK",7611,TRUE
"NKTR","negbinomial.size",0.00667529299978415,0.00695757353028919,"OK",7671,TRUE
"TCEAL9","negbinomial.size",8.67147373336879e-15,1.22930892337758e-14,"OK",96,TRUE
"PAXBP1","negbinomial.size",3.77622004128387e-17,5.91807895198318e-17,"OK",2525,TRUE
"GFPT2","negbinomial.size",6.54054317446338e-05,7.07906095080393e-05,"OK",109,TRUE
"SRRM2","negbinomial.size",7.55556297474711e-27,1.56673193998341e-26,"OK",12528,TRUE
"RARRES3","negbinomial.size",2.65022804436502e-13,3.57261940846969e-13,"OK",11843,TRUE
"STX1A","negbinomial.size",1.11247034314758e-07,1.27131094535675e-07,"OK",312,TRUE
"ZFPM1","negbinomial.size",2.43620571568902e-07,2.76511260980089e-07,"OK",1711,TRUE
"NAA16","negbinomial.size",3.0372920719018e-09,3.62170780866135e-09,"OK",1799,TRUE
"ATP5MG","negbinomial.size",1.35963213446922e-23,2.57333516550065e-23,"OK",13636,TRUE
"FOXN3","negbinomial.size",7.71527367868336e-41,2.22236767716656e-40,"OK",6429,TRUE
"ABHD14B","negbinomial.size",2.0763593704038e-16,3.16265693427377e-16,"OK",3277,TRUE
"SMCHD1","negbinomial.size",4.69422972908894e-10,5.72653784161637e-10,"OK",8271,TRUE
"AP2A1","negbinomial.size",6.10649727827095e-14,8.43630101692337e-14,"OK",1529,TRUE
"RPS27L","negbinomial.size",0.103502058305464,0.105744684156643,"OK",6326,TRUE
"SFT2D2","negbinomial.size",1.33148774495452e-17,2.1157486584662e-17,"OK",2863,TRUE
"AC072061.1","negbinomial.size",0.00091148666009259,0.000960648477036359,"OK",493,TRUE
"LINC01588","negbinomial.size",1.67892566253373e-06,1.87035940525714e-06,"OK",1334,TRUE
"CSPP1","negbinomial.size",1.86319076733658e-09,2.23521060528376e-09,"OK",929,TRUE
"SMIM7","negbinomial.size",7.6500760170508e-10,9.28020966497941e-10,"OK",3076,TRUE
"POFUT2","negbinomial.size",5.99241379599571e-16,8.95147763327458e-16,"OK",1220,TRUE
"MAP3K8","negbinomial.size",7.74827588768114e-140,6.06715176909039e-139,"OK",11264,TRUE
"HIST2H2BF","negbinomial.size",1.3615050527681e-08,1.59197005900486e-08,"OK",491,TRUE
"SPSB1","negbinomial.size",0.0128248333313807,0.0132714997594298,"OK",279,TRUE
"SYCE1","negbinomial.size",2.06627974750911e-06,2.29951809766406e-06,"OK",30,TRUE
"CIR1","negbinomial.size",1.38746413566489e-11,1.76712255446691e-11,"OK",4883,TRUE
"PUM1","negbinomial.size",4.77456319948771e-16,7.16680109321027e-16,"OK",2690,TRUE
"RABIF","negbinomial.size",3.10098988164187e-20,5.31703324370057e-20,"OK",2364,TRUE
"SLC39A1","negbinomial.size",3.29987534906933e-08,3.82341326502745e-08,"OK",1585,TRUE
"MZB1","negbinomial.size",1.60868924456556e-05,1.75957991500893e-05,"OK",326,TRUE
"INIP","negbinomial.size",4.78933837947402e-05,5.19663579043479e-05,"OK",853,TRUE
"SNHG12","negbinomial.size",0.018958183892902,0.0195810956493831,"OK",7656,TRUE
"CNN3","negbinomial.size",1.05306727715573e-09,1.27106450982236e-09,"OK",113,TRUE
"DCK","negbinomial.size",0.000594243276191686,0.000628431821579604,"OK",1691,TRUE
"PODN","negbinomial.size",2.25137978925365e-08,2.61836073077274e-08,"OK",103,TRUE
"CYB561D2.1","negbinomial.size",1.32870212548598e-11,1.69327550539312e-11,"OK",354,TRUE
"KRT73","negbinomial.size",2.34504449422346e-12,3.0659442483247e-12,"OK",116,TRUE
"ARID5B","negbinomial.size",0.040583101572614,0.0416389533164615,"OK",4489,TRUE
"FBL","negbinomial.size",1.57278260469207e-12,2.07126015153436e-12,"OK",3608,TRUE
"GOLIM4","negbinomial.size",2.86206581335338e-16,4.33809975483123e-16,"OK",1502,TRUE
"ACBD5","negbinomial.size",9.87259834775043e-08,1.13060537572707e-07,"OK",1457,TRUE
"LINC00685","negbinomial.size",1.23569381491409e-06,1.38155664151992e-06,"OK",1311,TRUE
